Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'11053007601831,body_html,ti,,,"<p>Sink into something comfortable without sacrificing on your precious home or office space with this sofa from [BRAND NAME]. Three-seater design is great for compact spaces and yet spacious enough for relaxing with family and friends. This superb sofa features corduroy fabric for easy maintenance and thick sponge padding upholstery for exceptional sitting comfort.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Three-seater design is great for compact spaces and yet spacious enough for relaxing with family and friends</li>
<li>• Great for living room, college dorm, home office, and more</li>
<li>• Pocket spring cushion well adapts the contours of your body for exceptional comfort and minimize partner disturbance</li>
<li>• Generously padded upholstery and extra pillows deliver exceptional support and relaxation</li>
<li>• Rolled Arms add a touch of high end taste to your house</li>
<li>• Corduroy fabric is breathable and skin-friendly, while heavy-duty pine wood legs giving it a robust and solid foundation</li>
<li>• Attached non-skid foot caps can well prevent ground scratches</li>
<li>• Assembly required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Beige</li>
<li>• Material: Cotton Polyester Corduroy, Pine Wood</li>
<li>• Overall Dimensions: 77.5""W x 33""D x 35.5""H</li>
<li>• Seat Dimensions: 63.5""W x 20.5""D x 19.75""H</li>
<li>• Armrest Dimensions:  31.5""L x 7""W x 23.75""H</li>
<li>• Backrest Dimensions: 70.75""W x 17.75""H</li>
<li>• Weight Capacity: 264lbs (Per Seat)</li>
<li>• Item Label: 833-906BG</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Sofa</li>
<li>• 1 x Manual</li>
</ul>","<p>ብዘይ ኣብቲ ክቡር ገዛ ወይ ቤት ጽሕፈት ቦታኻ መስዋእቲ ምግባር፣ ኣብ ሓደ ምቹእ ነገር ንምስታፍ ምስዚ ሶፋ ካብ [ስም ብራንድ] ምምራጽ ግበር። ናይ ሰለስተ መንበር ዲዛይን ንጸበባ ቦታታት ዝጠቅም እንተኾነ፣ ምስ ስድራ ቤትን ኣዕሩኽን ንምዝናን እውን እኹል ቦታ ኣለዎ። እዚ ድንቂ ሶፋ ንቐሊል ምክንኻእ ኮርዱሮይ ጨርቂ ከምኡውን ንልዑል ምቹእ ምቁመት ድፍን ስፖንጅ ፓዲንግ ኡልስተሪ ዘጠቓልል እዩ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ናይ ሰለስተ መንበር ዲዛይን ንጸበባ ቦታታት ዝጠቅም እንተኾነ፣ ምስ ስድራ ቤትን ኣዕሩኽን ንምዝናን እውን እኹል ቦታ ኣለዎ</li>
<li>• ንክፍሊ መነባብሪ፣ ኮሌጅ ዶርም፣ ቤት ጽሕፈት፣ ከምኡውን ካልእ ዝተረፈ ዝጠቅም እዩ</li>
<li>• ኪስ ስፕሪንግ ትራስ ንቅርጺ ኣካላትካ ብደንቢ ይዳሎ ንልዑል ምቹእነት ከምኡውን ንምቕናስ ምስትብሓል ኣብ መንጎ ተጻረርቲ ይቀንስ</li>
<li>• ብሉጽ ፓዲንግ ኡልስተሪን ተወሳኺ ትራሳትን ልዑል ደገፍን ዕረፍትን ይህብ</li>
<li>• ጠማማ ኣእዳው ንገዛኻ ልዑል ጣዕሚ ይውስኻ</li>
<li>• ኮርዱሮይ ጨርቂ ንኣየር ዝሓልፍን ንቆርበት ዝምሕዝን እዩ፣ ከቢድ ጽምብላል ጽዱ ዕጨይሲ እግሪ ድማ ጽኑዕን ደልዳልን መሰረት ይህቦ</li>
<li>• ተጣባቒ ዘይምዝላላዕ እግሪ ካፕ ንምምላስ ምጭርሓስ ካብ ምግባር ብደንቢ ይከላኸል</li>
<li>• ምትካኽ የድሊ</li>
</ul><h3>ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፦ ቤጅ</li>
<li>• ውሕዱ ነገር፦ ጥጥ ፖሊስተር ኮርዱሮይ፣ ጽዱ ዕጨይሲ</li>
<li>• ልኡኻት ብሓፈሻ"
PRODUCT,'11053007601831,handle,ti,,,modern-seater-sofa-corduroy-fabric-seater-couch-with-pine-wood-legs-and-rolled-armrests-for-living-room-beige,
PRODUCT,'11053007601831,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053007634599,title,ti,,,"Shoe Bench Entryway Storage Rack with Padded Cushion, Hidden Storage for Hallway, Living Room, Black","Shoe Bench Entryway Storage Rack with Padded Cushion, Hidden Storage for Hallway, Living Room, Black"
PRODUCT,'11053007634599,body_html,ti,,,"<p>This versatile shoe organizer is the great choice for you. This shoe storage can not only store shoes on its bottom rack, but also socks, keys, and other items on its top-shelf. The shoe cabinet has a small footprint too, so you can put it in the entryway, living room, or bedroom. The sponge cushion on the top of this shoe rack gives you a comfortable and convenient experience when you change shoes. You no longer need to bend down to tie your shoes.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Thick sponge cushion give you a comfortable and convenient experience while you change shoes</li>
<li>• Made of quality particleboard, this shoe rack bench can serve you for a long time</li>
<li>• The shoe rack can store shoes on the lower layer, and there is a storage layer on the top, which can store your socks, keys</li>
<li>• Modern design in the line with the trend of the times, suitable for most decorative styles. You can put it in the entryway, hallway, foyer etc</li>
<li>• Side handles included ensures convenient movement</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Black</li>
<li>• Materials: Particleboard, PU, Sponge</li>
<li>• Overall Dimension: 31.5""L x 11.75""W x 17""H</li>
<li>• Hidden Compartment Dimension: 30.25""L x 10.5""W x 3.25""H</li>
<li>• Left Compartment (single): 19.75""L x 11""W x 5""H</li>
<li>• Right Compartment: 9.75""L x 11.25""W x 10.75""H</li>
<li>• Weight capacity: 264lbs (Overall), 11lbs (shelf), 22lbs (hidden compartment)</li>
<li>• Item Label: 837-039V01BK</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Shoe Bench</li>
<li>• 1 x Manual</li>
</ul>","<p>እዚ ሁለገብ ኣመደባብዪ ጫማታት ንኣኻ ዝበለጸ ምርጫ እዩ። እዚ መደበቢ ጫማታት ኣብ ታሕታዊ መደርደሪኡ ጫማታት ጥራይ ዘይኰነ፡ ኣብ ላዕላይ መደርደሪኡ ድማ ካልሲታት፡ መፍትሕታት፡ ከምኡውን ካልኦት ነገራት ከኣ ከተክብ ይኽእል እዩ። እዚ ካቢኔት ጫማታት ንእሽቶ ቦታ ድማ ይሕዝ፡ ስለዚ ኣብ መእተዊ፡ ክፍሊ መንበር፡ ወይ ክፍሊ ድቃስ ክትገብሮ ትኽእል ኢኻ። ኣብ ላዕሊ እዚ መደርደሪ ጫማታት ዘሎ ስፖንጅ ትራስ ንጫማታትካ ክትቕይር ከለኻ ምቹእን ምስባሽን ተመኩሮ ይህበካ። ንጫማታትካ ንምእሳር ክትጥብብ ኣየድልየካን እዩ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ውፍሽሽ ስፖንጅ ትራስ ንጫማታትካ ክትቕይር ከለኻ ምቹእን ምስባሽን ተመኩሮ ይህበካ</li>
<li>• ካብ ጥራይ ዘለዎ ፓርቲክልቦርድ ተሰሪሑ፡ እዚ መንበር መደርደሪ ጫማታት ንነዊሕ ጊዜ ከገልግለካ ይኽእል እዩ</li>
<li>• እዚ መደርደሪ ጫማታት ኣብ ታሕታይ ደረጃ ጫማታት ከኣክብ፡ ኣብ ላዕላይ ድማ ካልሲታትካን መፍትሕታትካን ከተክብ ዝኽእል መደርደሪ ኣለዎ</li>
<li>• ምስ ዘመናዊ ኣገባብ ዝሰማማዕ ዘመናዊ ዲዛይን፡ ንብዙሕ ዓይነት ምንጻፍ ዘይብሉ ስነ-ስርዓታት ይኸውን እዩ። ኣብ መእተዊ፡ ኮሪደር፡ ፎየር ወዘተ ክትገብሮ ትኽእል ኢኻ</li>
<li>• ንምትሕልላፍ ምቹእ ዝገብር ዝጎን እጀታታት ይርከብዎ</li>
</ul><h3>ዝርዝር ሓበሬታ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፦ ጸሊም</li>
<li>• ውሕዱ ነገራት፦ ፓርቲክልቦርድ፡ ፒዩ፡ ስፖንጅ</li>
<li>• ልክዕ መጠን፦ 31.5""ል x 11.75""ው x 17""ቁ</li>
<li>• ሕቡእ ክፋል መ"
PRODUCT,'11053007634599,handle,ti,,,shoe-bench-entryway-storage-rack-with-padded-cushion-hidden-storage-for-hallway-living-room,
PRODUCT,'11053007634599,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053007667367,title,ti,,,"Foldable Dining Table, Folding Table with Storage Shelf, Drop-Leaf Kitchen Table for Dining Room, Oak","<!-- Start of Translation -->
ተሰንባሪ መግቢ ጣውላ፣ ተሰንባሪ ጣውላ ምስ መደብሪ መደርደሪ፣ ዝወርድ በለው ንኽሽና ጣውላ ንመግቢ ክፍሊ፣ ኦክ
<!-- End of Translation -->"
PRODUCT,'11053007667367,body_html,ti,,,"<p>Expanding dining space doesn't come easier than this foldable dining table from [BRAND NAME]. A duo drop-leaf design, it can be used three ways: as a compact side table, as a half table and as a normal full table. There is a shelf located on the bottom for convenient storage. Made from particle board, the structure is solid and durable, with a melamine coating which protects against light marks and wear. A modern piece which is designed to bring in space to even the smallest of rooms.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Space-saving design is perfect for small living spaces</li>
<li>• Three-way design, can be used as a side table, half table or fully-extended table</li>
<li>• Bottom shelf for handy storage</li>
<li>• Simple design in neutral colour, suitable for lots of living spaces</li>
<li>• Particle board structure is durable</li>
<li>• Anti-slip foot pad to add security</li>
<li>• Assembly required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: White, Oak</li>
<li>• Material: Particle Board</li>
<li>• Overall Dimensions: 46.5"" W x 31.5"" D x 28.3"" H (118 x 80 x 72 cm) (extended), 31.5"" W x 30.7"" D x 28.3"" H (80 x 78 x 72 cm) (half folded), 31.5"" W x 15"" D x 28.3"" H (80 x 38 x 72 cm) (fully folded)</li>
<li>• Shelf Dimensions: 26.4"" W x 11"" D x 23.6"" H (67 x 28 x 60 cm)</li>
<li>• Weight Capacity: 33lbs/15kg. Shelf: 22lbs/10kg</li>
<li>• Item label: 835-339</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>1 x Table</li>
<li>1 x Manual</li>
</ul>","<p>ምግቢ ዝበልዕሉ ቦታ ምስፋሕ ካብዚ ዝተሰንበተ ማእድ ጣውላ [ስም ብራንድ] ንላዕሊ ቀሊል ኣይከውንን እዩ። ብሰለስተ መገዲ ክትጥቀምሉ ትኽእል፦ ከም ዕጹብ ጎናዊ ጣውላ፣ ከም ፍርቂ ጣውላ፣ ከምኡውን ከም ሙሉእ ጣውላ። ንምትሕዝት ምቹእ ክኸውን ከይልዕል ኣብ ታሕቲ መደርደሪ ኣለዎ። ካብ ፓርቲክል ቦርድ ተሰሪሑ፣ መዋቕሩ ጽኑዕን ዘይቅለልን እዩ፣ ምስ ሜላሚን ሽፋን ዘለዎ እዩ እዚ ድማ ካብ ቀሊል ጉድኣትን ምልክታትን ይከላኸል። ንእሽቶ ክፍልታት እኳ ቦታ ንምምጻእ ዝተዳለወ ዘመናዊ ዕቝራ እዩ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ቦታ ዝቅጥብጥ ዲዛይን ንእሽቶ መንበሪ ቤታት ፍጹም እዩ</li>
<li>• ሰለስተ መገዲ ዘለዎ ዲዛይን፣ ከም ጎናዊ ጣውላ፣ ፍርቂ ጣውላ ወይ ሙሉእ ዝተንጸልለ ጣውላ ክትጥቀምሉ ትኽእል</li>
<li>• ንምትሕዝት ምቹእ ታሕታዊ መደርደሪ</li>
<li>• ብገለልቲ ሕብሪ ቀሊል ዲዛይን፣ ንብዙሕ መንበሪ ቤታት ዝምሰል</li>
<li>• ፓርቲክል ቦርድ መዋቕር ዘይቅለል እዩ</li>
<li>• ንውሕነት ዝሕግዝ ዘይተንሸራተት እግሪ ፓድ</li>
<li>• ምጽንቃር የድሊ</li>
</ul><h3>ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፦ ጻዕዳ፣ ኦክ</li>
<li>• ውሕሶ፦ ፓርቲክል ቦርድ</li>
<li>• ልኡኻት ብሓፈሻ፦ 46.5"" ወርዲ x 31.5"" ዕምቆት x 28.3"" ቁመት (118 x 80 x 72 ሳ.ሜ) (ዝተንጸልለ)፣ 31.5"" ወርዲ x 30.7"" ዕምቆት x 28.3"" ቁመት (80 x 78 x 72 ሳ.ሜ) (ፍርቂ ዝተሰንበተ)፣ 31.5"" ወርዲ x 15"" ዕምቆት x 28.3"" ቁመት (80 x 38 x 72 ሳ.ሜ) (ሙሉእ ዝተሰንበተ)</li>
<li>• ልኡኻት መደርደሪ፦ 26.4"" ወርዲ x 11"" ዕምቆት x 23.6"" ቁመት (67 x 28 x 60 ሳ.ሜ"
PRODUCT,'11053007667367,handle,ti,,,foldable-dining-table-folding-table-with-storage-drop-leaf-kitchen-table-for-dining-room,
PRODUCT,'11053007667367,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053007700135,title,ti,,,"Kitchen Cart on Wheels, Utility Storage Island with Rubber Wood Top, Towel Rack, Cabinets, Drawers, White",ብዊልስ ዝተገጠመሉ ኩሽና ካርት፣ ብራበር ዕጨይሽቲ ዝተሰርሐ ናይ ላዕሊ ገጽ ዘለዎ፣ ማንጠልጠሊ ፎጣ፣ ካቢኔታት፣ መሳልብ ዘለዎ ናይ ኣገልግሎት መደብሪ ደሴት፣ ጻዕዳ
PRODUCT,'11053007700135,body_html,ti,,,"<p>Looking to maximize your kitchen space? This kitchen island table features a simple modern design and can be fit into various styles of decorations. Comes with 2 easy-glide drawers, a concealed cabinet, 2 open shelves, and a towel bar. The coffee cart has a compact design and great storage capabilities. Upgrade your kitchen today with our [BRAND NAME] bar carts for the home.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Simple modern design, fit into kitchen and dining room</li>
<li>• 2 easy-glide drawers, a concealed cabinet, 2 open shelves and a towel bar provide ample storage</li>
<li>• Framed glass door allows you to display keepsakes and keep out the dust</li>
<li>• Equipped with an adjustable shelf for flexible storage solution</li>
<li>• Made of rubberwood tabletop and MDF panels for stable use and easy cleaning</li>
<li>• 2 smooth-rolling casters allow you to easily move the cart or keep it stable in place when in use</li>
<li>• Assembly required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: White</li>
<li>• Material: MDF, Rubberwood</li>
<li>• Overall Dimension: 44.9"" W x 18.9"" D x 33.9"" H (114 x 48 x 86 cm)</li>
<li>• Drawer Inner Size: 17.5"" W x 11.6"" D x 2.4"" H (44.5 x 29.5 x 6 cm)</li>
<li>• Cabinet Inner Size: 18.1"" W x 15.7"" D x 20.1"" H (46 x 40 x 51 cm)</li>
<li>• Open Shelf Size: 17.1"" W x 18.1"" D x 9.4"" H (43.5 x 46 x 24 cm)</li>
<li>• Weight Capacity: 84.7lbs (38.5 kg) (overall), 11lbs (5 kg) (drawer), 17.6lbs (8 kg) (shelf)</li>
<li>• Item Label: 801-162V80WT</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>1 x Kitchen Island</li>
<li>1 x Manual</li>
</ul>","<p>ንኽብሽር ናይ ክሽነ ቦታኻ እንተደሊኻ፡ እዚ ናይ ክሽነ ደሴት ጣውላ ቀሊል ዘመናዊ ዲዛይን ዘለዎ ኮይኑ፡ ናብ ዝተፈላለዩ ዓይነታት ማስጌጥ ክኣቱ ይኽእል እዩ። ምስ 2 ቀሊል ዝስሕቡ መሳልባት፡ ሓደ ዕቡዕ ካቢኔት፡ 2 ክፉት መደርደሪታት፡ ከምኡውን ሓደ ፎጣ መስቀሊ ይመጽእ እዩ። እቲ ቡን ካርት ዕጹብ ዲዛይንን ዓቢ ናይ መዕቆቢ ክእለትን ኣለዎ። ሎሚ ምስ [ስም ብራንድ] ናይ ቤት ባር ካርታትና ክሽነኻ ኣመሓይሽ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ቀሊል ዘመናዊ ዲዛይን፡ ናብ ክሽነን መብልዕ ክፍልን ይሰማማዕ</li>
<li>• 2 ቀሊል ዝስሕቡ መሳልባት፡ ሓደ ዕቡዕ ካቢኔት፡ 2 ክፉት መደርደሪታትን ሓደ ፎጣ መስቀሊን ብዙሕ መዕቆቢ ይህቡ</li>
<li>• ብፍሬም ዝተሰራሕ ብርጭቆ ዝዓጸወ ደገ ንዝዘከርካዮ ነገራት ከተርእይን ሓመድ ከተርሕቕን ይሕግዝ</li>
<li>• ተመሓያሺ መደርደሪ ዘለዎ ንተለዋዋጊ ናይ መዕቆቢ ፍታሕ</li>
<li>• ካብ ራበርዉድ ጣውላ ላዕሊን MDF ፓነላትን ዝተሰራሕ ንርጉእ ኣጠቓቕማን ቀሊል ጽራይን</li>
<li>• 2 ለዛብ ዝንቀሳቐሱ ካስተርስ ንካርት ብቐሊሉ ከተንቀሳቕስዎ ወይ ኣብ ቦታኡ ከተረጋግዕዎ ይሕግዙ</li>
<li>• ምግጣም የድሊ</li>
</ul><h3>ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፡ ጻዕዳ</li>
<li>• ቁሳቁስ፡ MDF፡ ራበርዉድ</li>
<li>• ልክዕ መጠን፡ 44.9"" ወርዲ x 18.9"" ዕምቆት x 33.9"" ቁመት (114 x 48 x 86 ሳ.ሜ)</li>
<li>• ናይ መሳልብ ውሽጣዊ መጠን፡ 17.5"" ወርዲ x 11.6"" ዕምቆት x 2.4"" ቁመት (44.5 x 29.5 x 6 ሳ.ሜ)</li>
<li>• ናይ ካቢኔት ውሽጣዊ መጠን፡ 18.1"" ወርዲ x 15.7"" ዕምቆት x 20.1"" ቁመት ("
PRODUCT,'11053007700135,handle,ti,,,kitchen-cart-on-wheels-utility-storage-island-with-rubber-wood-top-towel-rack-cabinets,
PRODUCT,'11053007700135,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053007732903,title,ti,,,"Tall Bathroom Cabinet, Bathroom Storage Cabinet with Drawers, 2 Doors and Adjustable Shelves, White",<strong>ከፍታ ዘለዎ ናይ ሕቡእ ቤት ካቢኔት፣ ናይ ሕቡእ ቤት መዕቀሚ ካቢኔት ምስ መሳልብታት፣ 2 ማዕጾታትን ተተኻኻሊ መደርደሪታትን፣ ጻዕዳ</strong>
PRODUCT,'11053007732903,body_html,ti,,,"<p>Are you still worried about not finding a suitable place to store things? This simple bathroom floor cabinet with door and open design could help you keep your things in secret and offer your display space. Made into a slim tower design, it will fit into a wealth of spaces, making it great for most room space. More importantly, high-quality material and anti-toppling design ensure its long-time and safety use. Choose this bathroom cabinet and tidy your room just now!</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 2 cabinets and a drawer provide ample storage space</li>
<li>• Two 3-level adjustable shelves for flexible storage</li>
<li>• Elegant design and pure colour will perfectly fit most room space</li>
<li>• Transparent acrylic board is suitable for item display</li>
<li>• The zinc alloy handle is both beautiful and stable</li>
<li>• Constructed of P2 grade MDF for long-term use</li>
<li>• Compact and tall cabinet perfectly fits in narrow spaces</li>
<li>• Anti-toppling design ensures your safety</li>
<li>• Assembly Required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: White</li>
<li>• Material: MDF, Acrylic</li>
<li>• Overall Dimension: 15.7"" L x 10.6"" W x 67.5"" H (40 x 27 x 171.5 cm)</li>
<li>• Upper Cabinet Inner Size: 13.8"" L x 9.4"" W x 10.4""/11""/10.8"" H (35 x 23.8 x 26.5/28/27.5 cm)</li>
<li>• Drawer Inner Size: 12.7"" L x 8.5"" W x 3.9"" H (32.3 x 21.7 x 10 cm)</li>
<li>• Bottom Cabinet Inner Size: 13.8"" L x 9.4"" W x 11""/11"" H (35 x 23.8 x 28/28 cm)</li>
<li>• Weight Capacity: 11 lbs (5 kg) (each shelf), 4 lbs (2 kg) (each drawer), 59 lbs (27 kg) (total)</li>
<li>• Item Label: 834-291</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Bathroom Cabinet</li>
<li>• 1 x Manual</li>
</ul>","<p>እንደከም ዘለዎ ክትረኽብዎ ዘይክእል ቦታ ስለምንታይ ክትጭነቑ ትቕጽሉ ዲኹም? እዚ ቀሊል ናይ ሕኡብ ወዲ ክፍሊ ካቢኔት ብማዕጾን ክፉት ዲዛይንን ንነገራትኩም ብሕቡእ ክትሕዞን ንምርኢት ቦታ ክህበኩምን ይኽእል። ናብ ቀጢን ማማ ዲዛይን ተዳልዩ፡ ኣብ ብዙሕ ቦታታት ክሰማማዕ ይኽእል፡ ንብዙሕ ክፍሊ ቦታ ድማ ጥሩይ ይገብሮ። ካብዚን ንላዕሊ፡ ልዑል ደረጃ ቁስን ፀረ-ምውዳቕ ዲዛይንን ንነዊሕ ግዜን ውሑስ ኣጠቓቕማን የረጋግጽ። እዚ ናይ ሕኡብ ካቢኔት ምረጹን ክፍልኩም ሕጂ ኣቀላጥፉ!</p><h3>ባህርያት:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 2 ካቢኔታትን ሓደ መሳልብን ብዙሕ መዕቀሺ ቦታ ይህቡ</li>
<li>• ክልተ 3-ደረጃ ተተኻኻሊ መደርደሪታት ንተለዋዋጊ መዕቀሺ</li>
<li>• ምሉእ ዲዛይንን ንጹህ ሕብርን ምስ ብዙሕ ክፍሊ ቦታ ፍጹም ይሰማማዕ</li>
<li>• ግልጺ ኣክሪሊክ ቦርድ ንምርኢት ነገራት ጥሩይ እዩ</li>
<li>• ናይ ዚንክ ድብልቅ እጀታ ተራእዩን ደሓንን እዩ</li>
<li>• ንነዊሕ ግዜ ኣጠቓቕማ ካብ P2 ደረጃ MDF ተሃኒጹ</li>
<li>• ሕጹርን ልዑልን ካቢኔት ኣብ ጸባብ ቦታታት ፍጹም ይሰማማዕ</li>
<li>• ፀረ-ምውዳቕ ዲዛይን ውሕስነትኩም የረጋግጽ</li>
<li>• ምግጣም የድሊ</li>
</ul><h3>ዝርዝር መግለጺ:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ: ጻዕዳ</li>
<li>• ቁስ: MDF, ኣክሪሊክ</li>
<li>• ልኡኽ መጠን: 15.7"" ንውሓት x 10.6"" ንስፍሓት x 67.5"" ንቁመት (40 x 27 x 171.5 ሳ.ሜ)</li>
<li>• ላዕላይ ካቢኔት ውሽጣዊ መጠን: 13.8"" ንውሓት x 9.4"" ንስፍሓት x 10.4""/11""/10.8"" ንቁመት (35 x 23.8 x 26.5/28/27.5 ሳ.ሜ)</li>
<li>• መሳልብ ውሽጣዊ መጠን: 12.7"" ንውሓት x 8.5"" ን"
