Handle,Command,Title,Body (HTML),Tags,Type,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Vendor,Status,Image Src,Image Position
soozier-high-quality-11-5-gram-poker-chips-set-with-silver-aluminum-case-500-striped-dice-2-decks-of-cards,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/11/11/OfXcfc19a717f43b1.jpg,5
-51-64-height-adjustable-basketball-system-poolside-hoop-stand-portable-with-wheels,MERGE," 51""-64"" Height Adjustable Basketball System Poolside Hoop Stand Portable with Wheels","<p>Make pool time even more fun with the Soozier Height Adjustable basketball net indoor. The entire family will love it as the adjustable height means that adults alike can get in on the fun. Set up is easy with no tools needed for assembly or adjustment. Simply fill the base with sand or water and the entire hoop stays in place until you're ready to move it. Convenient wheels make relocation a snap. The water resistant nylon net means you won’t be worrying about replacing it anytime soon. Bring the ultimate addition to your pool home today and be the hero of your family all summer long.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Portable basketball hoop brings nonstop poolside enjoyment</li><li>• Adjustable height means adults alike can get in on the fun</li><li>• Sturdy base can be filled with 77lbs of sand or 66lbs of water</li><li>• Easy to carry and move with 2 wheels</li><li>• Simple assembly is required</li></ul><h3>Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Black</li><li>• Material: Steel, PP, PE</li><li>• Overall Dimension: 29.25' L x 52.25' W x 52.25'-63.5'H</li><li>• Board Dimension: 29.25' L x 18.25' W</li><li>• Hoop Height: 37'-48.5: H；- Backboard Height: 52.25'-63.5'H</li></ul>","ملعب كرة سلة محمول, Portable basketball hoop, ተንቀሳቃሽ የቅርጫት ኳስ መረብ, قابل للتعديل الارتفاع, Height adjustable, ቁመቱ የሚስተካከል, عجلات للنقل, Wheels for transport, ጎማዎች ለማጓጓዝ, قاعدة مملوءة بالماء أو الرمل, Base filled with water or sand, መሠረት በውኃ ወይም በአሸዋ የተሞላ, شبكة مقاومة للماء, Water resistant net, ውኃ የማይገባ መረብ",Sports & Recreation,Color,Black,Size,"29.1""Lx52.8""Wx51.2""-64.2""H",A61-001,86.99,shopify,0,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/01/24/uhOb9b194969e4a09.jpg,1
-51-64-height-adjustable-basketball-system-poolside-hoop-stand-portable-with-wheels,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/uhOb9b194969e4a09.jpg,2
-51-64-height-adjustable-basketball-system-poolside-hoop-stand-portable-with-wheels,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/rgl4ed194969e4a09.jpg,3
-51-64-height-adjustable-basketball-system-poolside-hoop-stand-portable-with-wheels,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/qVK85a194969e4a09.jpg,4
-51-64-height-adjustable-basketball-system-poolside-hoop-stand-portable-with-wheels,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/PQed62194969e4a09.jpg,5
soozier-boxing-bag-with-stand-freestanding-punching-bag-with-49-6-56-7-adjustable-height-fillable-base-air-pump-and-gloves,MERGE,"Soozier Boxing Bag with Stand, Freestanding Punching Bag with 49.6""-56.7"" Adjustable Height, Fillable Base, Air Pump and Gloves","<p>Soozier freestanding punching bag with a stand is a good fitness program suitable for the whole family without going out. 4-position height adjustment aims to reduce the height limit of users and meet the needs of people of different ages. The robust base can hold up to 29 lbs of water or sand for stability and safety. Improve your reaction speed, reflexes, hand-eye coordination and have fun at the same time, getting multiple benefits for the brain and body!</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• 4 height adjustment according to the needs of different people</li><li>• The base can be filled with 29 lbs of water or sand to keep it stable</li><li>• The integrated PU boxing ball is more robust and impact resistant</li><li>• With high-quality spring for fast rebound and good durability</li><li>• The included gloves are breathable and protect your hands</li><li>• Multiple uses: fitness, professional training, shaping and more</li><li>• Assemble required</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Red</li><li>• Materials: Steel, PU, PP, PE</li><li>• Overall Dimension: 16.9' L x 16.9' W x 49.6'-56.7' H (43 x 43 x 126-144 cm)</li><li>• Ball Dimension: 11.8' L x 9.4' W (30 x 24 cm)</li><li>• Base Dimension: 16.9' L x 4.7' W (43 x 12 cm)</li><li>• Weight Capacity: 29 lbs. (13 kg)</li><li>• Item Label: A91-059RD</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Punching Bag with Stand</li><li>• 1 Pair of Boxing Gloves</li><li>• 1 x Air Pump</li><li>• Manual</li></ul>","ملاكمة, أكياس الملاكمة, حقيبة ملاكمة, صناعة التثقيب, قفازات الملاكمة, Boxing Stand, Punching Bag, Boxing Equipment, Freestanding Bag, Training Gear, ክሊብ ሳጥን, ክሊብ ፎስ, ክሊብ እግር, ክሊብ ጨዋታ",Sports & Recreation,Color,Red,Size,"16.9"" x 16.9"" x 49.6""-56.7""",A91-059RD,49.99,shopify,72,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/07/15/VJr5491980e133c88.jpg,1
soozier-boxing-bag-with-stand-freestanding-punching-bag-with-49-6-56-7-adjustable-height-fillable-base-air-pump-and-gloves,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/07/15/VJr5491980e133c88.jpg,2
soozier-boxing-bag-with-stand-freestanding-punching-bag-with-49-6-56-7-adjustable-height-fillable-base-air-pump-and-gloves,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/07/15/hif9851980e133c88.jpg,3
soozier-boxing-bag-with-stand-freestanding-punching-bag-with-49-6-56-7-adjustable-height-fillable-base-air-pump-and-gloves,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/07/15/7Dr7521980e133c88.jpg,4
soozier-boxing-bag-with-stand-freestanding-punching-bag-with-49-6-56-7-adjustable-height-fillable-base-air-pump-and-gloves,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/07/15/VMUcd51980e133c88.jpg,5
soozier-portable-mini-pedal-exercise-bike-indoor-cycle-fitness-arm-leg-w-lcd-display-silver,MERGE,"Soozier Portable Mini Pedal Exercise Bike Indoor Cycle Fitness Arm Leg w/ LCD Display, Silver","<p>The rotary resistance knob allows you to adjust your upper and lower body exercises to varying levels of strength. Includes an LCD display to track time, distance, count(total count) and total calorie. Designed for exercising both arms and legs, this desk bike is suitable for all ages and helps improve cardiovascular function and blood circulation. Get your blood flowing and your heart pumping with our Soozier desk pedal exerciser today!</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Design for both arms and legs exercise</li><li>• Adjustable rotary resistance knob allows you to customize your workout</li><li>• Multi-functional LCD display:  time, speed, count, total count and calories burned</li><li>• Comfortable non-slip bike pedals straps keep your feet stable and ensure stability</li><li>• Large anti-slip foot to keep it stable on any floor</li><li>• Compact size, suitable for office and home use</li><li>• Quiet and smooth pedal operation</li><li>• Easy assembly required</li></ul><h3>Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Color: Silver</li><li>• Material: TPR,PP, Cast Iron Fly Wheel</li><li>• Overall Dimension: 13.75'W x 15.75'D x 12.25'H</li><li>• Drive: Belt</li><li>• Battery Required: 1xAAA (NOT INCLUDED)</li><li>• Max Weight Capacity:265lbs</li><li>• Net Weight: 11lbs</li><li>• Item Label: A90-179SR</li></ul>","معدات لياقة بدنية, Fitness Equipment, መሳርሒ ምዝባር ቅል, تمرين الأرجل والأذرع, Arm Leg Exercise, ምልምል እግርን ኢድን, تمارين داخل المنزل, Indoor Workout, ውሽጢ ቤት ምልምል, عرض شاشة LCD, LCD Display, ኤልሲዲ መርኣዪ, مقاومة قابلة للتعديل, Adjustable Resistance, ተመረጽ መግብር ተቃውሞ",Sports & Recreation,Color,Silver,Size,"15.5""x15.75""x12.25""",A90-179SR,64.99,shopify,31,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/06/06/OK389a1974574f085.jpg,1
soozier-portable-mini-pedal-exercise-bike-indoor-cycle-fitness-arm-leg-w-lcd-display-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/06/06/OK389a1974574f085.jpg,2
soozier-portable-mini-pedal-exercise-bike-indoor-cycle-fitness-arm-leg-w-lcd-display-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2022/10/26/vxQ3c718411cec8fb.jpg,3
soozier-portable-mini-pedal-exercise-bike-indoor-cycle-fitness-arm-leg-w-lcd-display-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2022/10/26/OmZa0918411cec8fb.jpg,4
soozier-portable-mini-pedal-exercise-bike-indoor-cycle-fitness-arm-leg-w-lcd-display-silver,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2022/10/26/lpI88c18411cec8fc.jpg,5
soozier-8ft-trampoline-pad-96-spring-safety-replacement-gym-bounce-jump-cover-epe-foam-green,MERGE,"Soozier ⌀8ft Trampoline Pad ⌀96"" Spring Safety Replacement Gym Bounce Jump Cover EPE Foam Green","<p>Trampoline Safety Pad is a must-have to your family's safety! Replace your worn-out pad with this high-quality safe pad to get your trampoline back to use safely! This safety pad protects the threads at the edges from disintegrating. This Trampoline Safety Pad also protects the jumper from falling onto the steel frame or getting hurt by the springs. 'Upper Bounce' Trampoline Pads contain the best shock absorbent, high density, closed-cell foam that will not absorb water, mildew or lose shape.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Designed to protect users from being scratched or trapped by the spring hooks and space between springs</li><li>• 1-piece design for maximum protection , fits very neat on the 8’ trampoline</li><li>• High quality and safety cover made of 500D PVC on the top and 128g/㎡ PE on the bottom</li><li>• 0.5' High density, EPE closed-cell foam inside for shock absorbent platform</li><li>• Water and mildew resistant</li><li>• Anti-fungal and UV treated coating</li><li>• Soft surface ensures you and your family do not get pinches and scrapes</li><li>• Deep side skirt overlaps full trampoline frame</li><li>• Quick and easy installation</li><li>• Trampoline is not included</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Material: Plastic, EPE foam, PE</li><li>• Colour: Green</li><li>• Overall Size: ⌀96'</li><li>• Interior Dimension: ⌀6.2'</li></ul>","وسادة ترامبولين, Trampoline Pad, መሸፈኒ ትራምፖሊን, رغوة للصدمات, Shock Absorbent Foam, የመዘውር መከላከያ ፎም, غطاء أمان, Safety Cover, ናይ ደህንነት መሸፈኒ, إيبيه(EPE), EPE Foam, ኢፒኢ ፎም, حماية من الأشعة فوق البنفسجية, UV Resistant, ናይ ኡቪ መከላከያ, مقاوم للماء, Water Resistant, ውሃ ዘምግን",Sports & Recreation,Color,Dark Green,Size,"96""x96""x0.5""",B3-0053,49.99,shopify,16,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/07/09/GPM523197f0e7c2d2.jpg,1
soozier-8ft-trampoline-pad-96-spring-safety-replacement-gym-bounce-jump-cover-epe-foam-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/07/09/GPM523197f0e7c2d2.jpg,2
soozier-8ft-trampoline-pad-96-spring-safety-replacement-gym-bounce-jump-cover-epe-foam-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/06/17/5eVd921977c472947.jpg,3
soozier-8ft-trampoline-pad-96-spring-safety-replacement-gym-bounce-jump-cover-epe-foam-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/06/17/7c45241977c472947.jpg,4
soozier-8ft-trampoline-pad-96-spring-safety-replacement-gym-bounce-jump-cover-epe-foam-green,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/06/17/WbB86e1977c472947.jpg,5
soozier-power-tower-pull-up-bar-station-for-home-gym-training-workout-equipment-with-sit-up-bench,MERGE,Soozier Power Tower Pull Up Bar Station for Home Gym Training Workout Equipment With Sit Up Bench,"<p>This power rack with a sit up bench is design by Soozier suitable for men and women to practice at home Gym, sit up, pull up, push up exercises to train their arm, breast, leg muscles, lose weight, training abdominal and arm muscles. This power tower dip station is easy to set up made of heavy duty steel frame, sturdy construction and safety use. Padded with PU pad and thick foam filling reduced lower pain and get your elbow protected during the workout on this free standing pull up bar.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Height adjustable meet the daily exercise needs</li><li>• Multi function usage abdominal curl, pull-ups, push-ups, etc.</li><li>• Comfortable padded pad</li><li>• Made of strong and durable steel tube for long-term use</li><li>• Thickly padded foam reduce back pain and get yourself protected during the workout</li><li>• Great for home, office, GYM and fitness center use</li><li>• Easy assembly is required</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Color: Black, Red</li><li>• Material: Steel, EVA, PVC</li><li>• Overall Dimension: 42.5'L x 70'W x 79.5'-93.75'H</li><li>• Back pad size: 11.75'W x 29.5'D x 1.5'T</li><li>• Seat Size: 11'W x 11.75'D x 1.5'T</li><li>• Elbow pad size: 5.5'W x 11'D x 44'H</li><li>• Distance between 2 columns: 22.5'W</li><li>• Upper pull-up bar size: 43.25'W</li><li>• Legs size: 43.25'L, 36.25'W at the outer eight and 26'W at the parallel</li><li>• Max. Load: 264lbs</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>1 x Pull Up Bar Station;</li></ul>","جهاز تمارين السحب,Power Tower Pull Up Bar Station,መሳርሒ ስልጠና ሓይሊ,معدات رياضية منزلية,Home Gym Equipment,መሳርሒ ስፖርት ገዛ,جهاز تدريب متعدد الوظائف,Multi-Function Training Station,መንቀሳቀሲ ብዙ ኣገልግሎት,ملحقات رفع الأثقال,Weight Lifting Accessories,መሳርሒ ምቕማጥ ክብደት,مقعد تمارين البطن,Abdominal Exercise Bench,መንበር ስልጠና ከብዲ",Sports & Recreation,Color,"Black, Red",Size,"42.5""x70""x79.5""-93.75""",A91-113,208.99,shopify,73,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/07/15/K4wead1980b656187.jpg,1
soozier-power-tower-pull-up-bar-station-for-home-gym-training-workout-equipment-with-sit-up-bench,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/07/15/K4wead1980b656187.jpg,2
soozier-power-tower-pull-up-bar-station-for-home-gym-training-workout-equipment-with-sit-up-bench,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/25/LYbc5219efc698e53.jpg,3
soozier-power-tower-pull-up-bar-station-for-home-gym-training-workout-equipment-with-sit-up-bench,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/06/05/slG2321973ffd1583.jpg,4
soozier-power-tower-pull-up-bar-station-for-home-gym-training-workout-equipment-with-sit-up-bench,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/06/05/rPZ18a1973ffd1583.jpg,5
qaba-snow-scooter-2-in-1-design-adjustable-height-scooter-snow-sled-for-kids-aged-over-7-years-old-foldable-kids-sled-ski-scooter-with-wheels-blades-green,MERGE,"Qaba Snow Scooter, 2 in 1 Design Adjustable Height Scooter Snow Sled for Kids Aged Over 7 Years Old, Foldable Kids Sled Ski Scooter with Wheels Blades, Green","<p>This multifunctional snow scooter with skateboards is really a amazing complement for your young rider. It enables to meet their various demands. Your baby can ride it like a scooter on flat, smooth surfaces such snow, sand, grass, ground…Our product is made with robust construction with durable plastic. Thanks to its space-saving style, don’t be worried about transportation and storage.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• 2-in-1 design, can work as traditional scooter as well as snow scooter</li><li>• Multipurpose scooter made of sturdy aircraft-grade aluminum for durable use</li><li>• Height adjustable handle bar with soft grip to well fit different size of users</li><li>• T-tube and wide deck design folds conveniently for transport and storage</li><li>• Inline-style PU wheels and blades for smooth mobility both on flat ground and snowfield</li><li>• Rear fender brake for quick and safe stops</li><li>• Easy to assemble and store when not in use</li><li>• Suitable for kids over 7 years old</li></ul><h3>Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Materials: Aluminum, PU, ABS</li><li>• Colour: Green</li><li>• Snow Scooter Size: 37.75'L x 11.75'W x 32.25'-35.75'H</li><li>• Scooter Size: 25.25'L x 11.75'W x 31'-34.75'H</li><li>• Folded Size: 29.25'L × 4.25'W × 15.75'H</li><li>• Deck Size: 15.75'L × 4'W</li><li>• Handlebar Size: Φ1.5' × 13'L</li><li>• Weight Capacity: 176 lbs</li><li>• Snowboard: 14.5'L × 2.75'W</li><li>17.75'L × 4.25'W</li><li>• Wheel Size: Φ4'</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Scooter</li><li>• 2 x Snowboard</li><li>• 1x Manual</li></ul>","مزلقة أطفال, Kids Snow Sled, ማዞርያ ህጻናት, دراجة جليدية, Ice Scooter, የበረዶ ስኩተር, لعبة أطفال متعددة الاستخدامات, Multifunctional Kids Toy, ልዩ ልዩ አገልግሎት የሚሰጥ መጫወቻ, مركبة ثلجية, Snow Vehicle, የበረዶ ተሸከርካሪ, لوح تزلج, Skateboard, ስኬትቦርድ",Sports & Recreation,Color,Green,Size,"37.75""L x 11.75""W x 35.75""H",330-024GN,56.99,shopify,0,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/06/09/LLM85f19eac0b7cb1.jpg,1
